,symbol,avgvol,avgvwap,avgdelvol,avgpctdel
1311,VISHNU,51879.31720430108,290.0244086021505,16909.795698924732,0.6245198924731183
1312,VIVIMEDLAB,825452.5469387755,89.8793469387755,314045.9428571428,0.46542816326530634
1313,VLSFINANCE,245236.64897959185,79.9935918367347,84949.58775510204,0.47276571428571423
1314,VMART,41103.473469387754,1841.679306122449,19859.0,0.5415289795918368
1315,VOLTAMP,11873.677551020408,1086.0900408163266,7339.073469387755,0.6295959183673474
1316,VOLTAS,1434026.6979591837,582.2707755102043,440394.14285714284,0.3066391836734692
1317,VRLLOG,130046.11836734693,385.1137551020412,81891.21632653062,0.5804371428571425
1318,VSSL,48571.41632653061,147.04097959183682,26532.371428571427,0.606869387755102
1319,VSTIND,3490.273469387755,3049.3228163265326,2869.7591836734696,0.7535195918367346
1320,VSTTILLERS,8313.371428571429,2425.9742040816313,5633.934693877551,0.6838489795918365
1321,VTL,46791.06122448979,1273.7034285714287,36407.31020408163,0.6719244897959182
1322,WABAG,143207.8693877551,528.1777142857144,88691.82448979592,0.6377518367346944
1323,WABCOINDIA,6026.575510204081,7053.505469387754,3683.2938775510206,0.617913469387755
1324,WALCHANNAG,602543.5551020408,185.4278367346941,122416.89795918367,0.25883020408163254
1325,WEBELSOLAR,377258.9673469388,91.72551020408167,182556.85306122448,0.5550718367346942
1326,WEIZFOREX,15808.65306122449,949.9081632653065,6706.1061224489795,0.5713440816326528
1327,WEIZMANIND,7118.34693877551,48.052489795918355,4745.791836734694,0.7291400000000002
1328,WELCORP,595845.012244898,140.66706122448983,249959.17959183673,0.4491293877551018
1329,WELENT,686111.6653061224,160.4211428571428,349279.47346938774,0.5133800000000001
1330,WELINV,1736.970297029703,156.36920792079206,1319.970297029703,0.7285524752475249
1331,WELSPUNIND,2187045.869387755,64.9261224489796,1309791.2775510205,0.6030465306122452
1332,WENDT,1140.3387755102042,2789.3728571428555,458.2040816326531,0.6530551020408163
1333,WHEELS,5375.6122448979595,1961.8775102040818,1599.4571428571428,0.5958632653061223
1334,WHIRLPOOL,49490.30612244898,1478.739183673468,35012.538775510206,0.6579538775510204
1335,WILLAMAGOR,11421.842465753425,75.45198630136983,7315.3493150684935,0.7292678082191782
1336,WINDMACHIN,252820.35918367346,97.17795918367347,71493.96734693878,0.4002926530612246
1337,WIPRO,2834394.906122449,287.299714285714,1602936.2489795918,0.5572297959183673
1338,WOCKPHARMA,1580348.5469387756,717.9936734693877,189134.43265306123,0.1277371428571429
1339,WONDERLA,36232.832653061225,358.3333469387757,20251.79591836735,0.5913477551020409
1340,WSTCSTPAPR,172656.6979591837,255.34138775510212,81811.9387755102,0.6046408163265301
1341,XCHANGING,41763.68571428571,58.09861224489797,25954.673469387755,0.7458975510204082
1342,XPROINDIA,19061.707207207208,50.18423423423423,8857.63963963964,0.6986459459459454
1343,YESBANK,10983472.297959184,465.5072244897959,4457310.436734694,0.4077812244897957
1344,ZEEL,1930657.9346938776,556.4792653061222,1065848.081632653,0.5426677551020409
1345,ZEELEARN,472110.15918367344,40.43648979591837,285262.31836734695,0.6095787755102039
1346,ZEEMEDIA,693099.4510638298,37.6948510638298,387249.285106383,0.5571493617021276
1347,ZENSARTECH,22564.63673469388,981.0146938775512,13209.722448979592,0.6761571428571433
1348,ZENTEC,365111.10204081633,100.85534693877547,154092.19591836736,0.542297551020408
1349,ZICOM,174474.28163265306,19.081020408163255,74896.08571428571,0.6109008163265301
1350,ZODIACLOTH,10618.330612244898,187.806612244898,6695.881632653061,0.6478012244897958
1351,ZODJRDMKJ,2798.379120879121,43.714780219780195,1284.3791208791208,0.6765934065934068
1352,ZUARI,147980.08163265305,472.1819591836734,50634.94693877551,0.4570538775510204
1353,ZUARIGLOB,164082.75510204083,180.98391836734686,45387.01632653061,0.47066285714285716
1354,ZYDUSWELL,13426.624489795919,1128.0533877551027,8220.289795918367,0.668631428571429
